placement,display_name,placement_type,campaign_name,campaign_id,campaign_channel_type,impressions,clicks,ctr,cost,conversions,cost_per_conversion,conversions_value,view_through_conversions,all_conversions,campaign_avg_cpa,campaign_avg_ctr,flag_type,flag_severity,flag_detail
"u.today","u.today","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.today) with suspicious domain name"
"virallel.com","virallel.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?viral[a-z]+\."
"barryanddistrictnews.co.uk","barryanddistrictnews.co.uk","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"nationalgeographicla.com","nationalgeographicla.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"wwfoldschool.com","wwfoldschool.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"alternativemovieposters.com","alternativemovieposters.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"naziemna.info","naziemna.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"scrippsnews.com","scrippsnews.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (82%) suggests auto-generated domain"
"emporda.info","emporda.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"1000marcas.net","1000marcas.net","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High numeric ratio (40%) suggests auto-generated domain"
"returnofthecaferacers.com","returnofthecaferacers.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"starwarsblog.jp","starwarsblog.jp","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"itsavegworldafterall.com","itsavegworldafterall.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"chordslankalk.com","chordslankalk.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"sims4mods.cc","sims4mods.cc","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.cc) with suspicious domain name"
"theviewfromgreatisland.com","theviewfromgreatisland.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"toysnbricks.com","toysnbricks.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (82%) suggests auto-generated domain"
"recordshop.directory","recordshop.directory","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.directory) with suspicious domain name"
"cyclingpro.net","cyclingpro.net","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"a11.fun","a11.fun","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",6,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.fun) with suspicious domain name"
"influencerdiscountcodes.com","influencerdiscountcodes.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"questionablecontent.net","questionablecontent.net","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]*(article|content|story)s?[0-9]*\."
"conciertos.club","conciertos.club","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.club) with suspicious domain name"
"mytischtennis.de","mytischtennis.de","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"themediterraneantraveller.com","themediterraneantraveller.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"masterychart.com","masterychart.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"mtgcardsmith.com","mtgcardsmith.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (83%) suggests auto-generated domain"
"transfermarkt.com.ar","transfermarkt.com.ar","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"kitchensparks.com","kitchensparks.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"myshiptracking.com","myshiptracking.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (79%) suggests auto-generated domain"
"mrsandthemisc.com","mrsandthemisc.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"kanatan.info","kanatan.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"barefeetinthekitchen.com","barefeetinthekitchen.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"transfermarkt.pt","transfermarkt.pt","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"ripper.store","ripper.store","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.store) with suspicious domain name"
"elperiodicomediterraneo.com","elperiodicomediterraneo.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"montgomerycountypolicereporter.com","montgomerycountypolicereporter.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"openairguide.net","openairguide.net","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]*guide[0-9]*\."
"djguide.nl","djguide.nl","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]*guide[0-9]*\."
"grindnstrat.com","grindnstrat.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (82%) suggests auto-generated domain"
"auto-motor-und-sport.de","auto-motor-und-sport.de","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]+-[a-z]+-[a-z]+-[a-z]+\."
"dlawas.info","dlawas.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"skyscrapercity.com","skyscrapercity.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (79%) suggests auto-generated domain"
"maritime-zone.com","maritime-zone.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches parked domain pattern: ^(www\.)?[a-z]+-(hub|zone|world|center|solutions|platform|network)\.(com|net|org|xyz|top|info)$"
"synonyymit.fi","synonyymit.fi","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"pcguide.com","pcguide.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]*guide[0-9]*\."
"bountystory.tech","bountystory.tech","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]*(article|content|story)s?[0-9]*\."
"lascosasquenoshacenfelices.com","lascosasquenoshacenfelices.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"powerliftingtechnique.com","powerliftingtechnique.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"scarymommy.com","scarymommy.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"sportingnews.com","sportingnews.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"centropkmn.com","centropkmn.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"gamegupi.top","gamegupi.top","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches parked domain pattern: ^(www\.)?[a-z0-9-]+\.(click|download|bid|win|loan|top)$"
"golfsimulatoradvisor.com","golfsimulatoradvisor.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"pubgitems.info","pubgitems.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"mittelaltermarkt.online","mittelaltermarkt.online","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.online) with suspicious domain name"
"hpupdate.info","hpupdate.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"die-frau-am-grill.de","die-frau-am-grill.de","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]+-[a-z]+-[a-z]+-[a-z]+\."
"gundamkitscollection.com","gundamkitscollection.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"ffxi-memoir.info","ffxi-memoir.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"bigflavorstinykitchen.com","bigflavorstinykitchen.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"myprettybrowneats.com","myprettybrowneats.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (76%) suggests auto-generated domain"
"dpwpkbsumut.id","dpwpkbsumut.id","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (82%) suggests auto-generated domain"
"simplyloveprintables.com","simplyloveprintables.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"750g.com","750g.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches parked domain pattern: ^(www\.)?\d{3,}[a-z]{1,3}\."
"trucksim.top","trucksim.top","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches parked domain pattern: ^(www\.)?[a-z0-9-]+\.(click|download|bid|win|loan|top)$"
"yossi40-100.com","yossi40-100.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High numeric ratio (45%) suggests auto-generated domain"
"somethingnutritiousblog.com","somethingnutritiousblog.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"tonuriaz.info","tonuriaz.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"czechtheworld.com","czechtheworld.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"superhumaneramanga.site","superhumaneramanga.site","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.site) with suspicious domain name"
"moneycontrol.com","moneycontrol.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]*(click|cash|money|fast)[a-z]*\.(com|net|xyz|top|info)$"
"checkmynat.com","checkmynat.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"energy-ua.info","energy-ua.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"500px.com","500px.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches parked domain pattern: ^(www\.)?\d{3,}[a-z]{1,3}\."
"theflightclub.it","theflightclub.it","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"smartpress.by","smartpress.by","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"can-i-run-it.com","can-i-run-it.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]+-[a-z]+-[a-z]+-[a-z]+\."
"wlrfm.com","wlrfm.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain matches DGA entropy pattern"
"directvsports.com","directvsports.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"leagueoflegendstools.com","leagueoflegendstools.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"ilide.info","ilide.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"ashrae-meteo.info","ashrae-meteo.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",5,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
